"read","assigned_region"
"e51ef70a-202d-43ce-ade8-e13864d6ece5","chr11_telo_1"
"e529d4b9-8dbe-46b5-b7d8-a2047d4f0188","chr4_internal_0"
"e545473c-7473-4818-9892-ddc68288dcb4","chr6_telo_1"
"e54e1fc6-40eb-4277-bb75-17afdc8b0ae5","chr8_internal_1"
"e55addaa-e0d5-4a99-b4d9-d6336282f6a1","chr7_telo_2"
"e5807f68-26b6-4a0e-a899-b68de12094cc","chr11_telo_1"
"e58c3438-1bbe-4c50-99d9-cab35fbba824","chr2_telo_2"
"e5a6ea35-6ef3-4c05-9ce8-e6ebd81e7e34","chr12_internal_2"
"e5ab9038-0eda-4a32-ae28-a54e343cf768","chr1_telo_2"
"e5b6c90c-5f85-4f36-b29f-dbab58894aad","chr6_telo_2"
"e5bd8f10-9005-46c3-bcaa-7407aba12a8b","chr9_telo_1"
"e5ccd718-8457-4bfe-a272-51387a8d2c01","chr12_telo_2"
"e6167346-b1dc-475f-a1fc-24526962e787","chr7_telo_2"
"e618fc4c-cabe-4b3c-b2b2-3178d5e54f19","chr8_internal_1"
"e61aaa47-ba31-40e9-96cc-c3e489b2be5f","chr10_telo_2"
"e627cfac-256a-4fd3-a864-ce9f1b3e35f1","chr3_telo_2"
"e6527aeb-0977-4bbf-8c99-b31112388347","chr6_internal_1"
"e65c65db-d074-4f9e-87c7-61d56b9fa65a","chr8_telo_1"
"e65e391d-e168-49ee-adaf-cb251a6012aa","chr4_internal_2"
"e6639bc9-ec1f-41ef-9095-be24965b415c","chr12_internal_1"
"e6901beb-72a2-4c3c-a7e3-8b9bbf961012","chr4_internal_1"
"e6a0ef4f-3d37-4052-878c-64e897562885","chr4_internal_1"
"e6fbf4e6-95f1-4022-b9ac-778f9ca8fb91","chr2_telo_1"
"e701177a-a71c-41a3-9357-a4543572d5bb","chr4_internal_1"
"e72f40e4-d359-44c8-b6c2-bba4d7c75f31","chr7_internal_1"
"e77d04d1-4b01-49df-98aa-dcd095de2b3a","chr9_telo_1"
"e7af0a75-782e-4f8e-b1fb-867c17165187","chr5_telo_2"
"e7b8cb22-b3ca-4515-87fb-0fffc8f08b8d","chr1_telo_1"
"e7bdee6c-d8fe-4601-9e68-abd985d1ec62","chr12_internal_2"
"e7c00a42-22f3-409f-8e9b-e254fba4d0c3","chr4_internal_0"
"e80f734d-84e6-458f-bdbd-6f232eb885ee","chr2_telo_1"
"e82284ea-2ee9-42c9-9eee-c1aba8d06941","chr8_internal_1"
"e8496e1d-2eb2-4093-9109-f5649d817f25","chr3_telo_2"
"e88429c1-907a-4892-9d80-0118f341d3ad","chr10_telo_2"
"e8847667-c228-4b67-a179-fc975cbc13aa","chr9_telo_2"
"e8af5493-78f0-4be4-835e-18a439fe02d6","chr13_telo_2"
"e8c00519-90e3-45ef-b04b-fa426f063195","chr8_internal_1"
"e8d15e0e-b2f8-4f28-946c-70f1832e10b5","chr9_telo_2"
"e8edf957-6e92-430b-b7b4-7026475aeece","chr4_internal_0"
"e926d820-2a00-4ea3-b32f-121b4a4fb489","chr11_telo_2"
"e92b753c-b445-475d-8840-2de1ae3eea83","chr7_telo_2"
"e93cae4d-1888-4846-9857-68f2178740c4","chr10_telo_2"
"e9526e1b-1e72-4ac9-8a31-d51ff2e8ab7c","chr4_internal_1"
"e95be326-2570-4123-9f52-d480883a7185","chr5_telo_2"
"e971bee4-03db-4cb3-9b95-d7bdaeb9216d","chr12_telo_1"
"e9d512c6-7faa-47bd-a6c3-b985d9b2c411","chr12_internal_1"
"e9e622f6-caa9-40ee-8baf-0c2d7207a575","chr1_telo_2"
"e9f173f5-0c96-43a9-9d3d-9dc9ea688b05","chr12_internal_2"
"e9fd27ed-f543-4e9a-8832-f47367f8ef0f","chr3_telo_2"
"ea043f31-6464-40b7-9cec-d8c42b6dea09","chr6_internal_1"
"eaf1c6c0-de68-4744-bcd3-200d41578ea9","chr11_telo_2"
"eb07832f-54b1-4c03-9e3e-0a5cd84bf49d","chr6_telo_1"
"eb145a7f-7489-4778-91ad-e478236bbed6","chr4_internal_0"
"eb156c48-0e7d-4960-9f96-57e0d0f11d4c","chr1_telo_2"
"eb5fcd0a-20b1-48e7-b088-2212931f304b","chr8_telo_2"
"eb6cd389-47a7-4615-879e-8bac538bf8d5","chr4_internal_1"
"eb6d7bc6-f7e5-4c2f-ac15-085e6aaf51aa","chr3_telo_2"
"eb721ebf-7009-43ea-8e5a-4cc838cfdbfa","chr13_telo_2"
"eb81602e-eb1e-45e3-88e2-3accf6078f61","chr12_telo_2"
"eb8cc7da-2e3c-419d-bfd2-39f5cf7b141a","chr4_internal_1"
"ebaed4f6-4bad-4eff-a981-6ec54f7258a7","chr12_internal_1"
"ebb6ba98-9450-44f0-b1aa-ab75c473740c","chr7_internal_1"
"ebbc2769-aa5e-4329-8810-a9402554be31","chr7_internal_1"
"ebc8c242-5a42-477f-8838-367283b6ebe2","chr3_internal_0"
"ebf9a876-36cd-4d3f-87ba-726e812a8ae6","chr1_telo_1"
"ec22dc0a-afaa-4171-a860-04214c2117d4","chr8_telo_1"
"ec3ac907-1243-489d-95c9-8cd1a5517587","chr11_telo_1"
"ec502de6-d75b-4f9a-8684-13f5b3fda86c","chr6_telo_2"
"ec69a3ac-4d61-42ed-a43d-b50417f2852f","chr6_telo_2"
"ec77e4aa-1e87-49c0-9e3f-3b61620ddab8","chr4_internal_2"
"ec84af7e-06f7-42d1-ae52-2de83ed1bc48","chr10_telo_1"
"eca5dddd-daa1-457e-b97a-8c79c90710c4","chr12_internal_1"
"ecbcf88f-dda9-4b0d-ac93-da98a8e186e1","chr9_telo_1"
"ecc09afa-d9cf-4590-ad84-5ded0d6b7c62","chr12_internal_1"
"ecfa0529-2944-4b57-966b-cf12e15b001a","chr12_internal_2"
"ed175dbc-6454-498e-b068-c833a6e52d9d","chr2_telo_2"
"ed1af0d4-37f9-4f9b-baeb-486e81b20f1f","chr9_telo_2"
"ed1c50a3-b88e-4adf-958b-68401eb740e9","chr13_telo_2"
"ed2abf3c-28b9-450c-9488-d63c7fb606db","chr10_telo_2"
"ed32f6f7-f2a2-4282-9b7d-c63f4716f97c","chr8_telo_1"
"ed4da802-a8e2-4705-84f3-140346f4f112","chr10_telo_1"
"ed508fbf-270e-4223-9760-029c0bb34c3f","chr13_telo_2"
"ed67234b-757a-43d8-ba5e-0952c702f9df","chr4_telo_2"
"ed8220b3-ecee-4b79-a9e9-de916b9af020","chr3_telo_2"
"ed96661c-f46c-40ac-a70e-82c1275a3b10","chr2_telo_2"
"ed9773b6-6ff3-4a8e-9e3e-8c4ee2e16600","chr5_telo_2"
"eda939eb-7f2e-4d1b-988e-abf443fd2d65","chr6_telo_1"
"edb17daa-2319-4a9f-bf5e-9cbda0a0db10","chr5_telo_2"
"edc3baf3-b31c-4210-8020-a3faa470e05f","chr3_internal_0"
"edcf41ba-6348-44cc-ac93-09207903c5cb","chr6_telo_1"
"edfb0abc-160a-4600-af3e-b9dfb0bd250a","chr4_internal_0"
"ee071220-aec0-4997-9479-43f8f1c8a3d0","chr2_telo_2"
"ee274fcc-2d95-44c2-8246-d6b06d8430cb","chr8_internal_1"
"ee432c94-63e7-4119-bdde-ea03a7261f84","chr6_telo_1"
"ee52765d-eb97-469d-a93d-06399fb6318d","chr9_telo_2"
"eeadfeb2-42c5-409d-a81f-c783b9f92dad","chr1_telo_2"
"eec9b888-538a-43e3-a1c2-b8e5c2cb7617","chr9_telo_1"
"eee74067-158d-4927-a19b-e506b103faee","chr7_telo_1"
"ef3b991e-d451-44c2-9d79-1092ae218402","chr11_telo_1"
"ef476198-ff36-4550-a273-55e270ffa599","chr12_internal_1"
"ef77a5f3-1132-427d-a6cc-43b8b0c8f3e6","chr7_telo_1"
"ef7df37f-3069-4c41-9d48-a5d1cc63c2de","chr8_internal_1"
"ef899796-a747-491e-9b36-d0e2e34a1ca5","chr3_telo_2"
"ef8c1b08-2fed-4e6d-aeaf-3c898b52c25e","chr5_telo_1"
"ef91ddff-d004-4fe6-bd16-1470b4190fca","chr12_telo_2"
"efa7f02c-8e3d-47b4-bd86-35194a135a7b","chr4_internal_0"
"efaf9d28-2897-4984-8c9c-06f5ce4313ef","chr12_internal_1"
"efd4a1cf-0061-4212-85e0-9008e0934d9e","chr12_telo_2"
"efd6423a-453d-4b76-8ac2-a2a23f3c3bae","chr8_telo_1"
"efe0086e-5fd8-4985-bee0-7cc311eccdd3","chr3_telo_2"
"eff5e9ec-3f1c-4629-bfe6-7f55824a00d0","chr6_internal_1"
"effb2430-07d5-402a-bd03-b7a1edb91749","chr9_telo_2"
"f02eb874-01d6-423c-8d0d-c302afbf0c22","chr4_internal_1"
"f0606ef3-c5ea-455b-93ad-bd03b971df87","chr12_internal_2"
"f066c453-1dcf-4666-b2a3-d3af27dd2ae1","chr4_internal_0"
"f0829c0e-0d48-4f26-acfc-2117008e3aca","chr4_internal_1"
"f09318b8-1e6d-4ce5-8c75-cd6e64f8f6a7","chr9_telo_1"
"f0c45055-4aad-446c-a027-ee849219d28d","chr7_internal_1"
"f0cc1822-534f-4ad4-a321-a702fac00694","chr13_telo_1"
"f0ed3039-1aba-42ad-82ca-24283d8f152b","chr5_telo_2"
"f0f258fc-789a-4c39-98bc-d62bc4942c63","chr2_telo_1"
"f0f93517-9b96-4813-91a0-91ba191493bc","chr2_telo_2"
"f10a737c-0a8c-418c-9d33-9fb802819caf","chr8_telo_1"
"f13361a2-e4ea-4c52-a061-82298c87e232","chr4_internal_2"
"f134ae77-2011-4a38-ae5c-a2d7c8206bbe","chr11_telo_1"
"f145015a-94f2-4604-8119-ac12b1c64e12","chr6_internal_1"
"f1727cc0-50b1-49f8-8526-2b0a6e3cc870","chr3_telo_2"
"f1c56b39-2566-4f0a-b97b-bad74ebfa01a","chr10_telo_2"
"f1cca826-3c3e-442e-89da-5e3d8b288666","chr11_telo_2"
"f1dd4117-711a-43f2-ac6e-22561f5a5b43","chr8_telo_1"
"f1f1c6e0-d5f9-4ebe-8ab3-ef627b68001a","chr8_telo_2"
"f20b3da3-8779-4666-bb26-c767ba3da32b","chr1_telo_1"
"f2165f91-32f7-49da-8a76-caba45e3c942","chr7_telo_2"
"f22f5424-38fa-486c-a30f-6708101b41a8","chr6_telo_2"
"f233f50d-5dd7-4b9b-942f-8ef27a40e36c","chr6_internal_1"
"f272e52a-3dc4-48c5-873d-cf18772df6bc","chr3_telo_2"
"f2ce7391-5c3d-4ce1-8d56-cf4c007d12bf","chr7_telo_1"
"f339e895-7e89-452e-bfab-9ad6bde1bee0","chr10_telo_2"
"f39aa186-31af-4e2f-a984-c7f3d7d18d15","chr6_internal_1"
"f39f6b56-08ea-4c6e-b676-3a7ba25d29d0","chr6_telo_1"
"f3cf72b3-b027-4a9e-8174-1fc20e810227","chr12_internal_1"
"f3d4dfd1-11e3-4202-a6d1-686e32a7d480","chr11_telo_1"
"f3d79edd-983e-4ba8-81d1-1112700b7af0","chr6_internal_1"
"f3faa68f-2cc1-435d-a267-dac4c7d4e41d","chr3_telo_2"
"f3fc97fb-a82c-4e92-9192-91829d954ba7","chr12_internal_1"
"f4158580-baae-44c9-88e6-ecce73839671","chr4_internal_1"
"f420cfe4-e724-4d7a-ba02-f752d4022423","chr6_internal_1"
"f42159b6-a8ca-4204-b183-3d76178459a2","chr10_telo_2"
"f42a2ebd-f779-4f84-b12a-24aa10a196a6","chr4_telo_2"
"f443c22b-a4d0-4bd1-8a61-878054b88442","chr12_internal_1"
"f469c761-3753-4b19-be3b-d7e499004f9c","chr11_telo_1"
"f4bdd7aa-71b8-4d5d-8855-789dab5cd042","chr8_telo_2"
"f4e91958-cf76-491a-9707-80370f7b5a19","chr12_telo_2"
"f50b8a59-cbfd-4edb-828c-ed7281640583","chr3_telo_1"
"f50d5cf2-16b8-4199-9efd-3c78e1f00bfe","chr7_telo_1"
"f51afb3c-89db-4294-af3b-42aed8d15293","chr7_internal_1"
"f5342a77-b68a-4a73-8d31-848ed1b989a7","chr11_telo_1"
"f54ea87a-9737-44c4-882a-cd3ede41eb34","chr4_internal_2"
"f5c4862b-00cd-4b25-aafa-584e960099a0","chr7_internal_1"
"f5d43d89-6509-42d5-80cc-cc08789372f6","chr2_telo_1"
"f5f073c1-9f20-4f5a-9ed4-cfd6ebc3f4ee","chr8_internal_1"
"f60fd156-7459-431a-ae99-19f1c4e72dd1","chr4_internal_1"
"f6209e6d-db3c-4769-af74-d310ffe74414","chr7_telo_1"
"f64fdddd-7ab1-4879-866c-8491bd614176","chr13_telo_1"
"f6514202-f08f-472c-a052-bfb7247f5966","chr2_telo_1"
"f65ce2c3-aceb-4519-9ca4-1da1b6e5ec1d","chr12_internal_2"
"f670aed0-c892-4c9f-bfec-814500eb644c","chr3_internal_0"
"f6938a6b-0dc0-4d34-b55e-10ebaa930543","chr7_internal_1"
"f6a12d89-ecfb-4614-8f07-bb469dba2cd9","chr2_telo_2"
"f6b1995d-dcb3-4b53-98ca-757460bd74dc","chr8_internal_1"
"f6c28303-bec6-4384-b6bc-d13f6e9e6c51","chr3_telo_2"
"f6cfd20f-0170-4826-b7c1-837fabde1967","chr1_telo_2"
"f6d1e7be-3aad-4c6b-aad6-c93db082bc88","chr13_telo_1"
"f6e6cf2b-66f8-47d4-8adb-be7296fb50b0","chr3_internal_0"
"f71a9517-5ba2-410e-8807-affe9e18fd0a","chr13_telo_2"
"f72c9579-a5d2-416b-98d4-84133559cfc2","chr3_telo_2"
"f732e9d1-6d15-4309-a728-59ea82b13d23","chr10_telo_2"
"f75ddcb9-7c6f-4d8e-b53e-94240e681607","chr12_internal_2"
"f77f1c60-f8fc-4e99-b98d-8283f8538443","chr13_telo_2"
"f78335fa-c002-4d40-bb18-1b273d515c12","chr9_telo_2"
"f7a9137a-b0da-4a79-a04f-9508da490d09","chr1_telo_1"
"f7b5e1b3-2622-467c-aaf2-e9988e86fd3f","chr13_telo_2"
"f7ece1a1-e1c4-497a-999a-9b5a41498872","chr10_telo_1"
"f82afddd-c516-419c-866b-38090a773a20","chr13_telo_1"
"f858a89f-673a-49b1-b167-226598d5667b","chr6_internal_1"
"f8591f15-c0e7-4c66-b8be-f92a49c8bf05","chr4_internal_0"
"f86a75d0-5942-4262-bc04-e9a41e996413","chr2_telo_1"
"f878cf36-0670-4e36-9f36-09cc3439ac19","chr7_telo_2"
"f87dce85-4a20-40c5-921b-d7354911fcae","chr2_telo_2"
"f8e4f160-8c05-4d80-aa9a-a15379032d1a","chr7_telo_2"
"f8e510d6-e2c5-4451-b3cb-167363389600","chr4_internal_1"
"f8f40b25-875c-413c-90ec-1d56c979c992","chr8_internal_1"
"f8f600c6-dcbd-4cc6-9fec-f37c23b95bd4","chr12_internal_2"
"f92509a5-134f-48ee-aa77-9f381fb9905b","chr7_internal_1"
"f94cfb15-5641-4e57-927d-3e8adf901751","chr9_telo_2"
"f96aa50e-2c6d-43ea-bf20-7ea84308b83c","chr3_internal_0"
"f975192b-076b-4b1c-b15b-d3510e837600","chr7_internal_1"
"f99e62ec-42c8-4d9e-8f58-fc32fb2c938e","chr4_internal_1"
"f9a7f54a-0827-488a-a0bb-a73e5dd81642","chr5_telo_2"
"f9d2c9c7-a16b-4941-aec6-cb9d2e18844c","chr12_internal_2"
"f9d3a12a-b48f-4476-8cdf-cfb4c8e36df9","chr4_internal_0"
"f9db12ef-c50d-484b-8d94-8d0a21c22775","chr8_internal_1"
"f9db6e4c-7015-466c-8891-6fc4318d1bbf","chr12_telo_1"
"f9e09bbb-0df9-4200-96ea-21f859f505fb","chr9_telo_1"
"f9e93608-a12d-4af2-873b-7daed508cdc8","chr9_telo_2"
"f9f48cfa-0fd1-44af-9055-ad57ee8fb06c","chr11_telo_1"
"f9f54407-d8b4-4c9e-be33-1931d614fbb5","chr12_internal_2"
"fa214f99-15bf-46cc-9cf7-3513aae30c27","chr12_telo_1"
"fa3102ca-de10-4f84-a471-03e555132d03","chr7_internal_1"
"fa56a168-eaaf-48b8-a7bf-9fff872fedb4","chr3_telo_2"
"fa61e893-31ad-49e8-a59e-b5634aab77ff","chr9_telo_2"
"fab5d6d2-5411-4b06-923f-669640c0bb14","chr8_telo_1"
"fac511cc-5f31-4b08-abc6-1ea8ea460971","chr11_telo_1"
"fadb142f-dcd4-43e3-88cd-535f6be3898b","chr13_telo_1"
"faedb99a-6c05-4ca6-81cd-7f4ba0b20c85","chr3_telo_2"
"faffa0b9-e168-49f7-91ec-e2d0a4fb368a","chr7_telo_1"
"fb1b5360-b74c-4653-808d-e28c72a4f44f","chr7_internal_1"
"fb246f16-2ae2-442f-9c5f-585108a19475","chr12_internal_2"
"fb2d3fe6-ac3e-46bc-a140-b03d5eb060be","chr4_internal_0"
"fb2f8bff-149e-4309-aa02-8d232cc44a64","chr5_telo_2"
"fb319851-aedf-4561-a863-ee7d9e85aa37","chr12_internal_1"
"fb5a63dd-5c45-47e5-95df-8f325fa1ba01","chr12_telo_2"
"fb5ecacc-429f-428f-a11c-fcf92fb59abc","chr13_telo_1"
"fb6440d5-017f-4b4d-9146-bf928373d9d3","chr12_telo_1"
"fb7c7dce-24b1-4924-aeaf-da6b839fa9a9","chr12_telo_1"
"fb8590a5-2a49-4fa1-a01a-9d4e2bffb2ce","chr1_telo_1"
"fba0b104-a61b-4576-b12e-fc78d89ddac5","chr7_telo_1"
"fbaaedd2-1b3f-4e1b-aaf3-f59c32082772","chr6_internal_1"
"fbb40632-112a-4ac2-8d71-2e18bb7b03b5","chr6_telo_2"
"fbf31e79-088e-4e1a-8614-d896fbfd7560","chr10_telo_2"
"fbffafaf-51ca-4686-86ab-a5ea7e30ea31","chr10_telo_2"
"fc11c8a6-5876-46ba-a046-2ee98ad13c66","chr11_telo_1"
"fc205f13-2f7b-4077-b61c-87d28b01ca29","chr1_telo_1"
"fc3bab97-02f4-4c6a-832b-72edc967bc49","chr6_internal_1"
"fc46cd16-4d81-4421-953b-297857db8d31","chr3_telo_2"
"fc937ac0-2ec2-4283-8053-a2841ff55101","chr9_telo_1"
"fc95ee22-1495-4974-a8dd-f070c0110923","chr4_telo_2"
"fc96407a-fd38-4a86-aeeb-fcb739382009","chr3_telo_2"
"fca6a8b3-58e5-4126-9c53-39af764ca4d8","chr1_telo_2"
"fcb5d42f-8973-4be5-b93d-dcd27bab110d","chr6_telo_2"
"fccb97ee-06c9-4402-ad6f-d57235c784b0","chr9_telo_2"
"fcdcef46-1dda-46b6-a829-a053c0fed0a6","chr11_telo_2"
"fd5df66c-fd27-4eb8-8a06-63c65c1e2727","chr6_internal_1"
"fd71a409-af79-48c9-96de-ffe35892bc7b","chr9_telo_2"
"fd7cbc8a-d1b7-4d78-ad39-00dca6cdd6dd","chr4_internal_2"
"fd7f2b3f-af9f-46a6-9fcc-876309d1f0f5","chr12_internal_1"
"fda10f06-9fce-4cb9-a3fc-969c8ef8a21f","chr4_internal_1"
"fdbfe837-00cf-46b9-a44c-a714a42473d3","chr12_telo_1"
"fdd9f812-bde5-4ba2-b9c6-cba16e5aa528","chr10_telo_2"
"fdfa6cc3-70a0-43c8-9be9-e1de29db4467","chr12_telo_2"
"fe1cdc1d-b651-41f0-b253-994034c2423d","chr3_telo_2"
"fe24673a-ed14-4571-a1ec-f73e89b172b9","chr1_telo_1"
"fe736da9-2010-4796-975a-f814e71d2228","chr10_telo_1"
"fe8723d5-6936-43fa-9f75-5b3fb28a2e30","chr2_telo_1"
"fe9f4373-955e-4d6b-bd29-774350f135c0","chr4_internal_2"
"fea5a1eb-7eae-41dd-8711-4e1528726f11","chr12_internal_2"
"fea629ee-e898-45ab-be2f-dcc86aff07ad","chr8_telo_2"
"febae030-b021-4637-9f46-e301427df0fd","chr7_telo_1"
"ff117a20-2e1b-4dbb-98a5-ac07f7974064","chr4_internal_2"
"ff635aeb-22df-42c5-8faf-58c632aac444","chr2_telo_1"
"ff667c96-b30f-42b5-9c01-921290d0a9ab","chr6_telo_2"
"ff7ae576-55ee-4d07-84a5-53790a5dbf04","chr4_internal_1"
"ff837bf1-eb2a-4c9b-8064-2e1116f3bc70","chr13_telo_1"
"ffec612b-1905-47b9-96f4-8919f2418e8e","chr4_telo_1"
"fff45f81-7051-4b6a-b5b5-cb3c9224f61a","chr4_telo_1"
